src_ip:dst_ip:src_vm:src_security_groups:port
10.197.53.114:142.147.92.5:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:69.195.159.158:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.114:98.152.165.38:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:204.2.134.164:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:45.79.11.217:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:173.255.215.209:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.196.167.135:38.229.71.1:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.52.158:74.82.59.149:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:204.11.201.10:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.114:216.229.4.69:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.158:192.138.210.214:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:96.8.121.205:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:208.75.89.4:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.14:205.251.238.21:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:205.251.238.211:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:54.239.21.217:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.53.113:142.147.92.5:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:192.138.210.214:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:172.98.77.203:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:72.30.35.88:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:208.75.89.4:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.196.167.135:108.61.56.35:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.196.167.135:74.6.168.73:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.52.158:184.105.182.7:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.158:69.164.202.202:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:204.11.201.12:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.160:216.229.4.69:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.196.167.135:107.155.79.108:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.53.113:184.105.182.15:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:66.228.59.187:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:204.2.134.164:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.114:138.68.46.177:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.158:108.61.73.244:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:173.71.69.215:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.160:23.131.160.7:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:192.138.210.214:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:108.61.56.35:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.114:108.61.73.243:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:52.88.53.101:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:443 [https]
10.197.52.157:52.88.53.101:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:443 [https]
10.197.52.160:52.88.53.101:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:443 [https]
10.197.17.58:107.155.79.108:::123 [ntp]
10.199.18.21:66.79.136.235:parimalj-3.9_Cluster_Upgrade_Setup-COL-10.199.18.21::123 [ntp]
10.197.17.34:134.170.51.247:::443 [https]
10.196.167.171:40.87.51.29:Rbade-Windows-VM:outlier-sg-3:443 [https]
10.199.18.27:199.180.133.100:::123 [ntp]
10.197.53.65:192.111.144.114:nd21-tenant1-proxy1:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name]:123 [ntp]
10.199.18.84:208.67.72.43:::123 [ntp]
10.197.52.36:198.55.111.50::Dark-Environment:123 [ntp]
10.197.52.160:96.244.96.25:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:176.32.118.30:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.196.167.60:91.189.91.157:Test-2Dark-Environment:outlier-sg-3,Dark-Environment:123 [ntp]
10.199.18.14:54.222.5.9:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.52.160:192.138.210.214:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:74.82.59.149:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.13:35.166.179.139:parimal-CS-10.199.18.13Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:54.222.6.8:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.52.157:108.61.73.243:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.152:52.88.53.101::Dark-Environment:443 [https]
10.197.53.114:74.82.59.149:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.159:66.228.42.59:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.160:204.11.201.12:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:52.88.53.101:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:443 [https]
10.197.53.113:129.250.35.250:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.95.35.53:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.95.193.73:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.62:107.181.191.189::Dark-Environment:123 [ntp]
10.197.52.153:66.79.136.235::Dark-Environment:123 [ntp]
10.197.53.115:72.30.35.89:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.94.52.55:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.196.167.135:12.167.151.2:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.53.114:204.2.134.162:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.95.84.21:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.239.55.155:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.240.195.243:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:45.76.244.193:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:198.50.238.163:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.88.53.101:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.95.80.15:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.159:35.166.179.139:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.94.100.54:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.62:198.58.105.63::Dark-Environment:123 [ntp]
10.197.53.113:72.30.35.89:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.95.193.67:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:35.166.179.139:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.95.35.29:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.158:72.30.35.89:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.62:216.6.2.70::Dark-Environment:123 [ntp]
10.197.52.62:103.105.51.156::Dark-Environment:123 [ntp]
10.197.53.113:216.6.2.70:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.46.64.63:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.240.195.127:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.196.167.60:23.131.160.7:Test-2Dark-Environment:outlier-sg-3,Dark-Environment:123 [ntp]
10.197.53.116:54.239.28.176:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.239.96.125:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.239.96.159:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:52.88.53.101:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:177.72.245.184:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:177.72.245.165:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.196.167.60:193.1.219.116:Test-2Dark-Environment:outlier-sg-3,Dark-Environment:123 [ntp]
10.197.53.116:54.240.249.157:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.94.56.52:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:177.72.245.178:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:176.32.118.53:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.240.251.131:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:216.239.34.21:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:80 [http]
10.197.52.62:35.166.179.139::Dark-Environment:443 [https]
10.197.52.62:52.88.53.101::Dark-Environment:443 [https]
10.197.53.116:52.46.196.96:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:54.240.195.112:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.158:45.33.48.4:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:52.46.72.50:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:52.94.104.50:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.53.116:192.138.210.214:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:216.6.2.70:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:199.180.133.100:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
10.196.167.135:23.131.160.7:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.52.159:206.55.191.142:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.160:54.242.183.158:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.114:192.111.144.114:pnamdeokumbh-3839hzn3p1c-CS-P2-10.197.53.114Dark-Environment:Dark-Environment:123 [ntp]
10.196.167.135:204.9.54.119:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.196.167.135:108.59.2.24:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.53.113:45.76.244.193:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.158:23.131.160.7:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.14:216.239.36.21:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:80 [http]
10.199.18.14:216.239.38.21:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:80 [http]
10.197.52.160:69.89.207.199:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.14:52.46.134.192:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.52.159:66.228.58.20:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.115:4.53.160.75:pnamdeokumbh-3839hzn3p1c-CS-P3-10.197.53.115Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.62:173.71.69.215::Dark-Environment:123 [ntp]
10.197.52.62:45.79.11.217::Dark-Environment:123 [ntp]
10.196.167.135:69.195.159.158:vrni_bhttp_4_0_0_proxy_2_sbhagwat-Dark-Environment:outlier-sg-1 [dy-platform-in-name],outlier-sg-2 [dy-proxy-in-name],outlier-sg-3,Dark-Environment:123 [ntp]
10.197.52.159:184.105.182.16:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.160:72.30.35.88:pnamdeokumbh-38hzn4p1c-CS-P4-10.197.52.160Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:204.2.134.164:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.14:52.94.241.129:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.199.18.14:54.239.29.25:parimal-COL-10.199.18.14Dark-Environment:Dark-Environment:443 [https]
10.197.52.158:208.113.157.157:pnamdeokumbh-38hzn4p1c-CS-P2-10.197.52.158Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.113:72.5.72.15:pnamdeokumbh-3839hzn3p1c-CS-P1-10.197.53.113Dark-Environment:Dark-Environment:123 [ntp]
10.199.18.13:216.239.32.21:parimal-CS-10.199.18.13Dark-Environment:Dark-Environment:80 [http]
10.197.53.116:35.166.179.139:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:443 [https]
10.197.52.159:129.250.35.251:pnamdeokumbh-38hzn4p1c-CS-P3-10.197.52.159Dark-Environment:Dark-Environment:123 [ntp]
10.197.53.116:192.111.144.114:pnamdeokumbh-3839hzn3p1c-COL-10.197.53.116Dark-Environment:Dark-Environment:123 [ntp]
10.197.52.157:38.229.71.1:pnamdeokumbh-38hzn4p1c-CS-P1-10.197.52.157Dark-Environment:Dark-Environment:123 [ntp]
